allocate_magic_factory_count,case_name,chip_cell_count,code_distance,compile_info_path,diagnostic_condition,diagnostic_family,diagnostic_patch_sha256,distance_sensitive_path_instruction_count,distance_sensitive_path_latency_added,distance_sensitive_path_latency_denominator,distance_sensitive_path_latency_max,distance_sensitive_path_latency_numerator,elapsed_seconds,estimated_execution_time_sec,factory_count,factory_plus_ban_cell_count,fixed_logical_workload_match,gate_count,gate_depth,gnu_time_max_rss_kb,gnu_time_swaps,machine_type,magic_factory_count,magic_generation_period,magic_state_consumption_count,magic_state_consumption_depth,maximum_magic_state_stock,measurement_feedback_count,measurement_feedback_depth,minimum_initial_free_neighbors,molecule,optimized_ir_hash,path_latency_denominator,path_latency_model,path_latency_numerator,pf_label,physical_qubits,qasm_hash,qret_core_library_hash,qret_executable_hash,qubit_volume,reaction_time,rotation_precision,runtime,runtime_estimation_magic_state_consumption_count,runtime_estimation_magic_state_consumption_depth,runtime_topology_overhead,runtime_without_topology,source_cache_key,source_compile_yaml,state_buffer_width,status,topology_hash,topology_path,usable_non_factory_cell_count,validation_stage,weighted_cnot_distance,weighted_nearest_factory_distance,weighted_nearest_factory_distance_mean,workload_ignored_fields,condition_order,runtime_change_pct_vs_family_reference,physical_runtime_change_pct_vs_family_reference,qubit_volume_change_pct_vs_family_reference,runtime_change_pct_vs_fixed_same_topology,qubit_volume_change_pct_vs_fixed_same_topology,runtime_monotonic_non_decreasing,architecture_metric_monotonic_non_decreasing,physical_runtime_monotonic_non_decreasing
4,h4_p1e-02_placement_intermediate_latency_quarter,96,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_placement_intermediate_latency_quarter.json,intermediate,placement,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,31988,4,6,1,1.458649419248104,2.272413,4,4,True,233643,77833,96704,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,4,quarter,1,4th(new_2),32448,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,2222725,1,0.01,174801,175740,152640,-298,175099,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,91ffbbd06a97f7a78ac3baf49570f1d02f18ec9d78f611baf79d82bb9c608db7,configs/topologies/logical_placement_h4_h7/h4_compact_numeric.yaml,96,screening,84156,25,2.7777777777777777,[],1,2.0187694785866794,2.0187694785866794,5.190165513990652,19.39143501126972,23.34787460800434,True,True,True
4,h4_p1e-02_placement_intermediate_latency_half,96,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_placement_intermediate_latency_half.json,intermediate,placement,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,47133,2,9,1,1.4709672210738063,2.451943,4,4,True,233643,77833,96732,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,2,half,1,4th(new_2),32448,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,2454025,1,0.01,188611,175740,152640,-350,188961,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,91ffbbd06a97f7a78ac3baf49570f1d02f18ec9d78f611baf79d82bb9c608db7,configs/topologies/logical_placement_h4_h7/h4_compact_numeric.yaml,96,screening,84156,25,2.7777777777777777,[],1,4.682114610795063,4.682114610795063,8.766133035492674,28.823850829861343,36.18363404600562,True,True,True
4,h4_p1e-02_placement_intermediate_latency_unit,96,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_placement_intermediate_latency_unit.json,intermediate,placement,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,83096,1,15,1,1.496383247897029,2.884687,4,4,True,233643,77833,96648,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,1,unit,1,4th(new_2),32448,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,2984724,1,0.01,221899,175740,152640,-305,222204,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,91ffbbd06a97f7a78ac3baf49570f1d02f18ec9d78f611baf79d82bb9c608db7,configs/topologies/logical_placement_h4_h7/h4_compact_numeric.yaml,96,screening,84156,25,2.7777777777777777,[],1,9.18077150167289,9.18077150167289,14.665784599710264,51.56000273205381,65.63423801482466,True,True,True
4,h4_p1e-02_placement_perimeter_latency_fixed,96,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_placement_perimeter_latency_fixed.json,perimeter,placement,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,0,1,2,0,1.468202573247254,1.903954,4,4,True,233643,77833,96312,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,1,fixed,0,4th(new_2),32448,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,1926134,1,0.01,146458,175740,152640,49,146409,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,cac8dbb57c55bcb617166397de939e0e3e90ad0e3a09588e1332ec877f820447,configs/topologies/logical_placement_h4_h7/h4_perimeter_numeric.yaml,96,screening,129672,51,5.666666666666667,[],2,0.032784645857519834,0.032784645857519834,8.983188560616684,0.0,0.0,True,True,True
4,h4_p1e-02_placement_perimeter_latency_quarter,96,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_placement_perimeter_latency_quarter.json,perimeter,placement,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,49285,4,7,1,1.516811748035252,2.481232,4,4,True,233643,77833,96596,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,4,quarter,1,4th(new_2),32448,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,2750719,1,0.01,190864,175740,152640,-19,190883,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,cac8dbb57c55bcb617166397de939e0e3e90ad0e3a09588e1332ec877f820447,configs/topologies/logical_placement_h4_h7/h4_perimeter_numeric.yaml,96,screening,129672,51,5.666666666666667,[],2,11.393587094816215,11.393587094816215,30.177411462272154,30.319955209001904,42.810365218619275,True,True,True
4,h4_p1e-02_placement_perimeter_latency_half,96,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_placement_perimeter_latency_half.json,perimeter,placement,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,85891,2,11,1,1.554587104357779,2.920047,4,4,True,233643,77833,96620,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,2,half,1,4th(new_2),32448,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,3382386,1,0.01,224619,175740,152640,313,224306,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,cac8dbb57c55bcb617166397de939e0e3e90ad0e3a09588e1332ec877f820447,configs/topologies/logical_placement_h4_h7/h4_perimeter_numeric.yaml,96,screening,129672,51,5.666666666666667,[],2,24.667129179963922,24.667129179963922,49.912509307520466,53.3675183329009,75.60491637653455,True,True,True
4,h4_p1e-02_placement_perimeter_latency_unit,96,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_placement_perimeter_latency_unit.json,perimeter,placement,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,161944,1,19,1,1.6246669553220272,3.835962,4,4,True,233643,77833,96640,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,1,unit,1,4th(new_2),32448,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,4681254,1,0.01,295074,175740,152640,1102,293972,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,cac8dbb57c55bcb617166397de939e0e3e90ad0e3a09588e1332ec877f820447,configs/topologies/logical_placement_h4_h7/h4_perimeter_numeric.yaml,96,screening,129672,51,5.666666666666667,[],2,45.18500295217478,45.18500295217478,79.84231132276621,101.47345996804545,143.0388539945819,True,True,True
4,h4_p1e-02_routing_remote_latency_fixed,88,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_routing_remote_latency_fixed.json,remote,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,0,1,2,0,1.4275758937001228,1.90333,4,12,True,233643,77833,96268,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,1,fixed,0,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,1767368,1,0.01,146410,175740,152640,1,146409,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,315a9390da3b3a5dbc285e590ac377395bb16ae7aa603235963466268f5f092b,configs/topologies/routing_capacity_h4_h7_4th/h4_remote_ban_control.yaml,88,screening,71644,25,2.7777777777777777,[],0,0.0,0.0,0.0,0.0,0.0,True,True,True
4,h4_p1e-02_routing_remote_latency_quarter,88,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_routing_remote_latency_quarter.json,remote,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,28307,4,6,1,1.4749380741268396,2.227446,4,12,True,233643,77833,96564,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,4,quarter,1,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,2113054,1,0.01,171342,175740,152640,-241,171583,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,315a9390da3b3a5dbc285e590ac377395bb16ae7aa603235963466268f5f092b,configs/topologies/routing_capacity_h4_h7_4th/h4_remote_ban_control.yaml,88,screening,71644,25,2.7777777777777777,[],0,0.0,0.0,0.0,17.028891469161934,19.559367375668234,True,True,True
4,h4_p1e-02_routing_remote_latency_half,88,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_routing_remote_latency_half.json,remote,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,38213,2,9,1,1.487989692017436,2.342275,4,12,True,233643,77833,96564,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,2,half,1,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,2256240,1,0.01,180175,175740,152640,-281,180456,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,315a9390da3b3a5dbc285e590ac377395bb16ae7aa603235963466268f5f092b,configs/topologies/routing_capacity_h4_h7_4th/h4_remote_ban_control.yaml,88,screening,71644,25,2.7777777777777777,[],0,0.0,0.0,0.0,23.06194932040162,27.66101909732439,True,True,True
4,h4_p1e-02_routing_remote_latency_unit,88,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_routing_remote_latency_unit.json,remote,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,63158,1,16,1,1.5021124510094523,2.64212,4,12,True,233643,77833,96552,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,1,unit,1,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,2602977,1,0.01,203240,175740,152640,-164,203404,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,315a9390da3b3a5dbc285e590ac377395bb16ae7aa603235963466268f5f092b,configs/topologies/routing_capacity_h4_h7_4th/h4_remote_ban_control.yaml,88,screening,71644,25,2.7777777777777777,[],0,0.0,0.0,0.0,38.81565466839696,47.27985343176972,True,True,True
4,h4_p1e-02_routing_moderate_latency_fixed,88,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_routing_moderate_latency_fixed.json,moderate,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,0,1,2,0,1.461477697826922,1.90333,4,12,True,233643,77833,96528,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,1,fixed,0,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,1822852,1,0.01,146410,175740,152640,1,146409,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,ab9500e691637868254c4024a6c426753a550cea731d9b97e4fdfd40f7998d7f,configs/topologies/routing_capacity_h4_h7_4th/h4_moderate_choke.yaml,88,screening,99044,25,2.7777777777777777,[],1,0.0,0.0,3.1393575078874303,0.0,0.0,True,True,True
4,h4_p1e-02_routing_moderate_latency_quarter,88,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_routing_moderate_latency_quarter.json,moderate,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,34747,4,8,1,1.492285504937172,2.304354,4,12,True,233643,77833,96656,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,4,quarter,1,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,2331569,1,0.01,177258,175740,152640,-239,177497,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,ab9500e691637868254c4024a6c426753a550cea731d9b97e4fdfd40f7998d7f,configs/topologies/routing_capacity_h4_h7_4th/h4_moderate_choke.yaml,88,screening,99044,25,2.7777777777777777,[],1,3.4527436355359375,3.4527436355359375,10.34119336278203,21.069599071101706,27.9077511503951,True,True,True
4,h4_p1e-02_routing_moderate_latency_half,88,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_routing_moderate_latency_half.json,moderate,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,52790,2,13,1,1.4955070652067661,2.520167,4,12,True,233643,77833,96620,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,2,half,1,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,2640710,1,0.01,193859,175740,152640,-141,194000,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,ab9500e691637868254c4024a6c426753a550cea731d9b97e4fdfd40f7998d7f,configs/topologies/routing_capacity_h4_h7_4th/h4_moderate_choke.yaml,88,screening,99044,25,2.7777777777777777,[],1,7.594838351602617,7.594838351602617,17.04029713151083,32.40830544361724,44.86694476567487,True,True,True
4,h4_p1e-02_routing_moderate_latency_unit,88,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_routing_moderate_latency_unit.json,moderate,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,91324,1,19,1,1.5357178831472993,2.9875819999999997,4,12,True,233643,77833,96660,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,1,unit,1,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,3272676,1,0.01,229814,175740,152640,115,229699,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,ab9500e691637868254c4024a6c426753a550cea731d9b97e4fdfd40f7998d7f,configs/topologies/routing_capacity_h4_h7_4th/h4_moderate_choke.yaml,88,screening,99044,25,2.7777777777777777,[],1,13.0751820507774,13.0751820507774,25.728195062806925,56.966054231268345,79.53602376934606,True,True,True
4,h4_p1e-02_routing_choke_latency_fixed,88,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_routing_choke_latency_fixed.json,choke,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,0,1,2,0,1.4363479651510715,1.9034339999999998,4,12,True,233643,77833,96576,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,1,fixed,0,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,1883794,1,0.01,146418,175740,152640,9,146409,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,0cf3e9073dfccfd36197c2417f5abea0509a5b07354b6379e4d2050bd691f273,configs/topologies/routing_capacity_h4_h7_4th/h4_central_choke.yaml,88,screening,122940,25,2.7777777777777777,[],2,0.005464107642927374,0.005464107642927374,6.5875358159704245,0.0,0.0,True,True,True
4,h4_p1e-02_routing_choke_latency_quarter,88,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_routing_choke_latency_quarter.json,choke,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,40863,4,8,1,1.4504031632095575,2.377193,4,12,True,233643,77833,96588,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,4,quarter,1,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,2598360,1,0.01,182861,175740,152640,-183,183044,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,0cf3e9073dfccfd36197c2417f5abea0509a5b07354b6379e4d2050bd691f273,configs/topologies/routing_capacity_h4_h7_4th/h4_central_choke.yaml,88,screening,122940,25,2.7777777777777777,[],2,6.722811686568386,6.722811686568386,22.967042015963624,24.88969935390457,37.93227921949003,True,True,True
4,h4_p1e-02_routing_choke_latency_half,88,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_routing_choke_latency_half.json,choke,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,67356,2,14,1,1.4648013450205326,2.7014,4,12,True,233643,77833,96648,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,2,half,1,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,3138273,1,0.01,207800,175740,152640,176,207624,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,0cf3e9073dfccfd36197c2417f5abea0509a5b07354b6379e4d2050bd691f273,configs/topologies/routing_capacity_h4_h7_4th/h4_central_choke.yaml,88,screening,122940,25,2.7777777777777777,[],2,15.332315804079366,15.332315804079366,39.09304861184981,41.92244122990343,66.59321560637734,True,True,True
4,h4_p1e-02_routing_choke_latency_unit,88,13,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h4_p1e-02_routing_choke_latency_unit.json,choke,routing,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,26844,120977,1,27,1,1.4676554389297962,3.356457,4,12,True,233643,77833,96748,0,Dim2,4,15,11716,10176,10000,11716,10176,2,H4,a1ace4d59abc1087de57110bf2afac5bb3c13c599d0d9d8929992f48cde6013d,1,unit,1,4th(new_2),29744,8690906cc9b138208b404e19cbe63537f4939ef24d3a0bfd4144174f03d90e82,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,4201204,1,0.01,258189,175740,152640,573,257616,f964909bc189bf5c,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H4_sto-3g_singlet_distance_100_charge_0_grouping__4th_new_2_/f964909bc189bf5c/compile.yaml,256,ok,0cf3e9073dfccfd36197c2417f5abea0509a5b07354b6379e4d2050bd691f273,configs/topologies/routing_capacity_h4_h7_4th/h4_central_choke.yaml,88,screening,122940,25,2.7777777777777777,[],2,27.03650856130684,27.03650856130684,61.399966269390774,76.33692578781297,123.01822810774428,True,True,True
4,h5_p1e-05_placement_compact_latency_fixed,96,15,artifacts/surface_code_fractional_path_latency_sweep_h4_h6_4th_paired/compile_info/h5_p1e-05_placement_compact_latency_fixed.json,compact,placement,be80d0251428081b5970d714b0177a4f6f6dcb7c5a1b3012f6fb426695637d71,520226,0,1,2,0,17.194440913386643,31.834365,4,4,True,2652189,1285963,821984,0,Dim2,4,15,475906,451262,10000,475906,451262,2,H5,be867c2d23c889f82e0ad84860ad4cefeb908e09452eaa30a2b3a5b04b5e3b4d,1,fixed,0,4th(new_2),43200,e6248f75189a660f83bf043f3d95b4f557339da84775960bbbb8f0d14115e3e6,451261a4e8f8be85144eac750777be30d8735581f799bae5d6f193dc8b376b26,1e840f8893e8375d44986dd72d7a6adbcbeeebbe046480c3e359f92905df0d37,26955487,1,1e-05,2122291,7138590,6768930,26,2122265,36f8bb9ebf40ede2,artifacts/surface_code_cache/gr/ftqc_compile_topology_qec/H5_sto-3g_triplet_1__distance_100_charge_1_grouping__4th_new_2_/36f8bb9ebf40ede2/compile.yaml,256,ok,a1778d35889c9a6ab527710f91a08738f1021edd825501b045c6c862f7fdc76d,configs/topologies/logical_placement_h4_h7/h5_compact_interaction_aware.yaml,96,replication,210628,35,3.1818181818181817,[],0,0.0,0.0,0.0,0.0,0.0,True,True,True
